ticket_number,issued_date,location,ward,violation_code,violation_description,fine,ticket_queue,is_warning,registrant_type,registrant,registrant_normalized
8000000736,2024-11-07 07:24:49,460 W CHICAGO AVE,,09108040*,30 DAY INSTALLATION WARNING - SMRT ST,0,,true,business,CHICAGO HOLLOW METAL INC,CHICAGO HOLLOW METAL
8000000738,2024-11-07 07:35:02,851 W CHICAGO AVE,,09108040*,30 DAY INSTALLATION WARNING - SMRT ST,0,,true,individual,,
8000000739,2024-11-07 07:36:38,691 W CHICAGO AVE,,09108040*,30 DAY INSTALLATION WARNING - SMRT ST,0,,true,individual,,
8000000740,2024-11-07 07:36:50,685 W CHICAGO AVE,,09108040*,30 DAY INSTALLATION WARNING - SMRT ST,0,,true,individual,,
8000000741,2024-11-07 07:39:27,311 W CHICAGO AVE,,09108040*,30 DAY INSTALLATION WARNING - SMRT ST,0,,true,individual,,
8000000742,2024-11-07 07:39:39,233 W CHICAGO AVE,,09108040*,30 DAY INSTALLATION WARNING - SMRT ST,0,,true,individual,,
8000000745,2024-11-07 08:04:28,58 E CHICAGO AVE,,09108040*,30 DAY INSTALLATION WARNING - SMRT ST,0,,true,individual,,
8000000746,2024-11-07 08:05:17,200 N DEARBORN ST,,09108040*,30 DAY INSTALLATION WARNING - SMRT ST,0,,true,business,GELCO CORPORATION,GELCO
8000000747,2024-11-07 08:05:50,6 W CHICAGO AVE,,09108040*,30 DAY INSTALLATION WARNING - SMRT ST,0,,true,individual,,
8000000748,2024-11-07 08:05:52,10 W CHICAGO AVE,,09108040*,30 DAY INSTALLATION WARNING - SMRT ST,0,,true,individual,,
8000000749,2024-11-07 08:08:45,202 W CHICAGO AVE,,09108040*,30 DAY INSTALLATION WARNING - SMRT ST,0,,true,individual,,
8000000750,2024-11-07 08:14:39,1111 W CHICAGO AVE,,09108040*,30 DAY INSTALLATION WARNING - SMRT ST,0,,true,individual,,
8000000752,2024-11-07 08:19:42,30 E CHICAGO AVE,,09108040*,30 DAY INSTALLATION WARNING - SMRT ST,0,,true,individual,,
8000000753,2024-11-07 08:19:43,30 E CHICAGO AVE,,09108040*,30 DAY INSTALLATION WARNING - SMRT ST,0,,true,individual,,
8000000755,2024-11-07 08:20:25,8 W CHICAGO AVE,,09108040*,30 DAY INSTALLATION WARNING - SMRT ST,0,,true,individual,,
8000000756,2024-11-07 08:20:51,18 W CHICAGO AVE,,09108040*,30 DAY INSTALLATION WARNING - SMRT ST,0,,true,unknown,,
8000000757,2024-11-07 08:21:58,48 W CHICAGO AVE,,09108040*,30 DAY INSTALLATION WARNING - SMRT ST,0,,true,business,GOURMET GORILLA INC,GOURMET GORILLA
8000000758,2024-11-07 08:22:46,853 W CHICAGO AVE,,09108040*,30 DAY INSTALLATION WARNING - SMRT ST,0,,true,individual,,
8000000759,2024-11-07 08:22:28,943 W CHICAGO AVE,,09108040*,30 DAY INSTALLATION WARNING - SMRT ST,0,,true,business,SHAD EXPPRESS INC LSR,SHAD EXPPRESS
8000000760,2024-11-07 08:22:58,851 W CHICAGO AVE,,09108040*,30 DAY INSTALLATION WARNING - SMRT ST,0,,true,individual,,
8000000761,2024-11-07 08:23:31,337 S DEARBORN ST,,09108040*,30 DAY INSTALLATION WARNING - SMRT ST,0,,true,individual,,
8000000762,2024-11-07 08:23:14,845 W CHICAGO AVE,,09108040*,30 DAY INSTALLATION WARNING - SMRT ST,0,,true,individual,,
8000000763,2024-11-07 08:23:18,845 W CHICAGO AVE,,09108040*,30 DAY INSTALLATION WARNING - SMRT ST,0,,true,business,VW CREDIT LEASING LTD LSR,VW CREDIT LEASING
8000000765,2024-11-07 08:23:48,763 W CHICAGO AVE,,09108040*,30 DAY INSTALLATION WARNING - SMRT ST,0,,true,individual,,
8000000766,2024-11-07 08:24:56,657 W CHICAGO AVE,,09108040*,30 DAY INSTALLATION WARNING - SMRT ST,0,,true,individual,,
8000000767,2024-11-07 08:24:53,657 W CHICAGO AVE,,09108040*,30 DAY INSTALLATION WARNING - SMRT ST,0,,true,individual,,
8000000768,2024-11-07 08:25:00,0 W CHICAGO AVE,,09108040*,30 DAY INSTALLATION WARNING - SMRT ST,0,,true,individual,,
8000000769,2024-11-07 08:24:50,657 W CHICAGO AVE,,09108040*,30 DAY INSTALLATION WARNING - SMRT ST,0,,true,individual,,
8000000770,2024-11-07 08:23:40,763 W CHICAGO AVE,,09108040*,30 DAY INSTALLATION WARNING - SMRT ST,0,,true,individual,,
8000000771,2024-11-07 08:25:55,530 W CHICAGO AVE,,09108040*,30 DAY INSTALLATION WARNING - SMRT ST,0,,true,individual,,
8000000773,2024-11-07 08:26:01,530 W CHICAGO AVE,,09108040*,30 DAY INSTALLATION WARNING - SMRT ST,0,,true,individual,,
8000000774,2024-11-07 08:26:09,470 W CHICAGO AVE,,09108040*,30 DAY INSTALLATION WARNING - SMRT ST,0,,true,individual,,
8000000775,2024-11-07 08:26:10,470 W CHICAGO AVE,,09108040*,30 DAY INSTALLATION WARNING - SMRT ST,0,,true,individual,,
8000000776,2024-11-07 08:26:11,470 W CHICAGO AVE,,09108040*,30 DAY INSTALLATION WARNING - SMRT ST,0,,true,unknown,,
8000000777,2024-11-07 08:23:03,845 W CHICAGO AVE,,09108040*,30 DAY INSTALLATION WARNING - SMRT ST,0,,true,individual,,
8000000778,2024-11-07 08:29:31,311 W CHICAGO AVE,,09108040*,30 DAY INSTALLATION WARNING - SMRT ST,0,,true,individual,,
8000000779,2024-11-07 08:30:07,171 W CHICAGO AVE,,09108040*,30 DAY INSTALLATION WARNING - SMRT ST,0,,true,individual,,
8000000780,2024-11-07 08:32:33,19 W CHICAGO AVE,,09108040*,30 DAY INSTALLATION WARNING - SMRT ST,0,,true,individual,,
8000000781,2024-11-07 08:34:16,869 N WELLS ST,,09108040*,30 DAY INSTALLATION WARNING - SMRT ST,0,,true,individual,,
8000000783,2024-11-07 08:37:03,43 E CHICAGO AVE,,09108040*,30 DAY INSTALLATION WARNING - SMRT ST,0,,true,business,ROLLING FRITO LAY SALES LP,ROLLING FRITO LAY SALES
8000000784,2024-11-07 08:37:19,105 E CHICAGO AVE,,09108040*,30 DAY INSTALLATION WARNING - SMRT ST,0,,true,business,DIA CAB CORP LESSOR,DIA CAB CORP LESSOR
8000000785,2024-11-07 08:40:32,6 W CHICAGO AVE,,09108040*,30 DAY INSTALLATION WARNING - SMRT ST,0,,true,individual,,
8000000786,2024-11-07 08:40:37,8 W CHICAGO AVE,,09108040*,30 DAY INSTALLATION WARNING - SMRT ST,0,,true,individual,,
8000000787,2024-11-07 08:41:59,33 W CHICAGO AVE,,09108040*,30 DAY INSTALLATION WARNING - SMRT ST,0,,true,business,GOURMET GORILLA INC,GOURMET GORILLA
8000000789,2024-11-07 08:44:20,306 W CHICAGO AVE,,09108040*,30 DAY INSTALLATION WARNING - SMRT ST,0,,true,individual,,
8000000790,2024-11-07 08:46:41,470 W CHICAGO AVE,,09108040*,30 DAY INSTALLATION WARNING - SMRT ST,0,,true,individual,,
8000000791,2024-11-07 08:46:43,470 W CHICAGO AVE,,09108040*,30 DAY INSTALLATION WARNING - SMRT ST,0,,true,business,HYUNDAI LEASE TITLING TRUST LSR,HYUNDAI LEASE TITLING
8000000792,2024-11-07 08:46:38,470 W CHICAGO AVE,,09108040*,30 DAY INSTALLATION WARNING - SMRT ST,0,,true,business,MERCEDES-BENZ VEHICLE TRUST LSR,MERCEDES BENZ VEHICLE
8000000793,2024-11-07 08:48:16,125 W KINZIE ST,,09108040*,30 DAY INSTALLATION WARNING - SMRT ST,0,,true,business,RUSH TRUCK LEASING,RUSH TRUCK LEASING
8000000794,2024-11-07 08:47:13,371 W CHICAGO AVE,,09108040*,30 DAY INSTALLATION WARNING - SMRT ST,0,,true,individual,,
8000000795,2024-11-07 08:48:16,311 W CHICAGO AVE,,09108040*,30 DAY INSTALLATION WARNING - SMRT ST,0,,true,individual,,
8000000796,2024-11-07 08:47:05,415 W CHICAGO AVE,,09108040*,30 DAY INSTALLATION WARNING - SMRT ST,0,,true,business,J & L METAL DOORS INC,J L METAL DOORS
8000000797,2024-11-07 08:47:17,365 W CHICAGO AVE,,09108040*,30 DAY INSTALLATION WARNING - SMRT ST,0,,true,individual,,
8000000798,2024-11-07 08:50:07,55 W CHICAGO AVE,,09108040*,30 DAY INSTALLATION WARNING - SMRT ST,0,,true,individual,,
8000000799,2024-11-07 08:47:54,341 W CHICAGO AVE,,09108040*,30 DAY INSTALLATION WARNING - SMRT ST,0,,true,business,HERTZ VEHICLES LLC,HERTZ VEHICLES
8000000801,2024-11-07 08:53:07,53 E CHICAGO AVE,,09108040*,30 DAY INSTALLATION WARNING - SMRT ST,0,,true,individual,,
8000000802,2024-11-07 08:53:10,53 E CHICAGO AVE,,09108040*,30 DAY INSTALLATION WARNING - SMRT ST,0,,true,individual,,
8000000804,2024-11-07 09:03:02,30 E CHICAGO AVE,,09108040*,30 DAY INSTALLATION WARNING - SMRT ST,0,,true,individual,,
8000000805,2024-11-07 09:03:03,18 E CHICAGO AVE,,09108040*,30 DAY INSTALLATION WARNING - SMRT ST,0,,true,individual,,
8000000806,2024-11-07 09:04:20,33 W CHICAGO AVE,,09108040*,30 DAY INSTALLATION WARNING - SMRT ST,0,,true,individual,,
8000000807,2024-11-07 09:15:04,1355 W WASHINGTON BLVD,,09108040*,30 DAY INSTALLATION WARNING - SMRT ST,0,,true,business,ANGELES LOGISTICS INC,ANGELES LOGISTICS
8000000808,2024-11-07 09:15:08,1355 W WASHINGTON BLVD,,09108040*,30 DAY INSTALLATION WARNING - SMRT ST,0,,true,individual,,
8000000809,2024-11-07 09:17:49,944 W WASHINGTON BLVD,,09108040*,30 DAY INSTALLATION WARNING - SMRT ST,0,,true,business,RYDER TRUCK RENTAL LT,RYDER TRUCK RENTAL
8000000810,2024-11-07 09:30:25,1032 W LAKE ST,,09108040*,30 DAY INSTALLATION WARNING - SMRT ST,0,,true,business,NEW BERN TRANSPORT CORP,NEW BERN TRANSPORT
8000000811,2024-11-07 09:33:15,1422 W LAKE ST,,09108040*,30 DAY INSTALLATION WARNING - SMRT ST,0,,true,individual,,
8000000812,2024-11-07 09:33:17,1422 W LAKE ST,,09108040*,30 DAY INSTALLATION WARNING - SMRT ST,0,,true,individual,,
8000000813,2024-11-07 09:20:39,131 S DEARBORN ST,,09108040*,30 DAY INSTALLATION WARNING - SMRT ST,0,,true,individual,,
8000000814,2024-11-07 09:21:59,13 N DEARBORN ST,,09108040*,30 DAY INSTALLATION WARNING - SMRT ST,0,,true,individual,,
8000000815,2024-11-07 09:22:06,33 N DEARBORN ST,,09108040*,30 DAY INSTALLATION WARNING - SMRT ST,0,,true,individual,,
8000000816,2024-11-07 09:20:53,111 S DEARBORN ST,,09108040*,30 DAY INSTALLATION WARNING - SMRT ST,0,,true,business,PV HOLDING CORP,PV HOLDING
8000000817,2024-11-07 09:23:10,132 N DEARBORN ST,,09108040*,30 DAY INSTALLATION WARNING - SMRT ST,0,,true,individual,,
8000000818,2024-11-07 09:31:39,9 S CLINTON ST,,09108040*,30 DAY INSTALLATION WARNING - SMRT ST,0,,true,individual,,
8000000819,2024-11-07 09:34:12,537 W JACKSON BLVD,,09108040*,30 DAY INSTALLATION WARNING - SMRT ST,0,,true,individual,,
8000000820,2024-11-07 09:36:45,444 W JACKSON BLVD,,09108040*,30 DAY INSTALLATION WARNING - SMRT ST,0,,true,individual,,
8000000821,2024-11-07 09:37:41,209 W JACKSON BLVD,,09108040*,30 DAY INSTALLATION WARNING - SMRT ST,0,,true,individual,,
8000000822,2024-11-07 09:38:29,141 W JACKSON BLVD,,09108040*,30 DAY INSTALLATION WARNING - SMRT ST,0,,true,individual,,
8000000823,2024-11-07 09:38:36,111 W JACKSON BLVD,,09108040*,30 DAY INSTALLATION WARNING - SMRT ST,0,,true,individual,,
8000000824,2024-11-07 09:38:40,111 W JACKSON BLVD,,09108040*,30 DAY INSTALLATION WARNING - SMRT ST,0,,true,business,HYBRID CARS INC,HYBRID CARS
8000000825,2024-11-07 09:22:03,10 N DEARBORN ST,,09108040*,30 DAY INSTALLATION WARNING - SMRT ST,0,,true,business,UNITED PARCEL SERVICE INC,UNITED PARCEL SERVICE
8000000826,2024-11-07 09:37:17,364 W JACKSON BLVD,,09108040*,30 DAY INSTALLATION WARNING - SMRT ST,0,,true,business,CINTAS CORPORATION NO 2,CINTAS CORPORATION NO 2
8000000827,2024-11-07 09:38:07,174 W JACKSON BLVD,,09108040*,30 DAY INSTALLATION WARNING - SMRT ST,0,,true,business,COOK DUPAGE TRANSPORTATION CO INC,COOK DUPAGE TRANSPORTATION
8000000828,2024-11-07 09:38:26,141 W JACKSON BLVD,,09108040*,30 DAY INSTALLATION WARNING - SMRT ST,0,,true,business,FEDERAL EXPRESS CORPORATION,FEDERAL EXPRESS
8000000829,2024-11-07 09:38:31,141 W JACKSON BLVD,,09108040*,30 DAY INSTALLATION WARNING - SMRT ST,0,,true,business,WELLS FARGO EQUIPMENT FINANCE INC,WELLS FARGO EQUIPMENT FINANCE
8000000830,2024-11-07 09:38:35,141 W JACKSON BLVD,,09108040*,30 DAY INSTALLATION WARNING - SMRT ST,0,,true,business,EAN HOLDINGS LLC,EAN HOLDINGS
8000000832,2024-11-07 09:46:29,834 W CHICAGO AVE,,09108040*,30 DAY INSTALLATION WARNING - SMRT ST,0,,true,individual,,
8000000834,2024-11-07 09:52:12,1113 W HUBBARD ST,,09108040*,30 DAY INSTALLATION WARNING - SMRT ST,0,,true,business,RYDER TRUCK RENTAL LT,RYDER TRUCK RENTAL
8000000835,2024-11-07 09:51:36,131 S DEARBORN ST,,09108040*,30 DAY INSTALLATION WARNING - SMRT ST,0,,true,individual,,
8000000836,2024-11-07 09:53:09,10 N DEARBORN ST,,09108040*,30 DAY INSTALLATION WARNING - SMRT ST,0,,true,business,UNITED PARCEL SERVICE INC,UNITED PARCEL SERVICE
8000000838,2024-11-07 10:03:43,63 E ADAMS ST,,09108040*,30 DAY INSTALLATION WARNING - SMRT ST,0,,true,individual,,
8000000839,2024-11-07 10:05:13,60 W ADAMS ST,,09108040*,30 DAY INSTALLATION WARNING - SMRT ST,0,,true,individual,,
8000000840,2024-11-07 10:06:26,158 W ADAMS ST,,09108040*,30 DAY INSTALLATION WARNING - SMRT ST,0,,true,business,CHICAGO SKYLINE TRANS LLC LSE,CHICAGO SKYLINE TRANS
8000000841,2024-11-07 10:06:40,172 W ADAMS ST,,09108040*,30 DAY INSTALLATION WARNING - SMRT ST,0,,true,individual,,
8000000842,2024-11-07 10:08:46,404 W ADAMS ST,,09108040*,30 DAY INSTALLATION WARNING - SMRT ST,0,,true,individual,,
8000000843,2024-11-07 10:13:46,444 W JACKSON BLVD,,09108040*,30 DAY INSTALLATION WARNING - SMRT ST,0,,true,business,THE HERTZ CORPORATION,HERTZ
8000000844,2024-11-07 10:03:49,63 E ADAMS ST,,09108040*,30 DAY INSTALLATION WARNING - SMRT ST,0,,true,business,R4 SERVICES LLC,R4 SERVICES
8000000845,2024-11-07 10:06:20,149 W ADAMS ST,,09108040*,30 DAY INSTALLATION WARNING - SMRT ST,0,,true,business,HAYYAN LLC,HAYYAN
8000000846,2024-11-07 10:06:28,151 W ADAMS ST,,09108040*,30 DAY INSTALLATION WARNING - SMRT ST,0,,true,individual,,
8000000847,2024-11-07 10:15:24,1412 W HUBBARD ST,,09108040*,30 DAY INSTALLATION WARNING - SMRT ST,0,,true,business,FEDERAL EXPRESS,FEDERAL EXPRESS
8000000848,2024-11-07 10:15:38,229 W JACKSON BLVD,,09108040*,30 DAY INSTALLATION WARNING - SMRT ST,0,,true,business,CASABLANCA CORP,CASABLANCA
8000000849,2024-11-07 10:16:13,175 W JACKSON BLVD,,09108040*,30 DAY INSTALLATION WARNING - SMRT ST,0,,true,individual,,
8000000850,2024-11-07 10:16:15,175 W JACKSON BLVD,,09108040*,30 DAY INSTALLATION WARNING - SMRT ST,0,,true,business,ABSOLUTE TRANSPORTATION 1,ABSOLUTE TRANSPORTATION 1
8000000851,2024-11-07 10:16:40,111 W JACKSON BLVD,,09108040*,30 DAY INSTALLATION WARNING - SMRT ST,0,,true,individual,,
8000000852,2024-11-07 10:06:34,151 W ADAMS ST,,09108040*,30 DAY INSTALLATION WARNING - SMRT ST,0,,true,business,DAX LIMOUSINE SERVICE INC,DAX LIMOUSINE SERVICE
8000000853,2024-11-07 10:17:31,33 W JACKSON BLVD,,09108040*,30 DAY INSTALLATION WARNING - SMRT ST,0,,true,business,UNITED PARCEL SERVICE INC,UNITED PARCEL SERVICE
8000000854,2024-11-07 10:13:34,501 W JACKSON BLVD,,09108040*,30 DAY INSTALLATION WARNING - SMRT ST,0,,true,business,LOUIS GLUNZ BEER INC,LOUIS GLUNZ BEER
8000000856,2024-11-07 10:20:38,63 E ADAMS ST,,09108040*,30 DAY INSTALLATION WARNING - SMRT ST,0,,true,individual,,
8000000857,2024-11-07 10:14:12,383 W JACKSON BLVD,,09108040*,30 DAY INSTALLATION WARNING - SMRT ST,0,,true,business,CHICAGO GRAY LINE LTD DBA BLU BUS T,CHICAGO GRAY LINE LTD DBA BLU BUS T
8000000858,2024-11-07 10:14:16,367 W JACKSON BLVD,,09108040*,30 DAY INSTALLATION WARNING - SMRT ST,0,,true,business,CINTAS CORPORATION NO 2,CINTAS CORPORATION NO 2
8000000859,2024-11-07 10:21:39,24 E ADAMS ST,,09108040*,30 DAY INSTALLATION WARNING - SMRT ST,0,,true,individual,,
8000000860,2024-11-07 10:15:35,229 W JACKSON BLVD,,09108040*,30 DAY INSTALLATION WARNING - SMRT ST,0,,true,business,CENTRAL FOODS INC,CENTRAL FOODS
8000000861,2024-11-07 10:22:20,60 W ADAMS ST,,09108040*,30 DAY INSTALLATION WARNING - SMRT ST,0,,true,business,UNION HEALTH SERVICES INC,UNION HEALTH SERVICES
8000000862,2024-11-07 10:22:23,60 W ADAMS ST,,09108040*,30 DAY INSTALLATION WARNING - SMRT ST,0,,true,individual,,
8000000863,2024-11-07 10:16:10,174 W JACKSON BLVD,,09108040*,30 DAY INSTALLATION WARNING - SMRT ST,0,,true,business,FEDERAL EXPRESS CORPORATION,FEDERAL EXPRESS
8000000864,2024-11-07 10:16:39,141 W JACKSON BLVD,,09108040*,30 DAY INSTALLATION WARNING - SMRT ST,0,,true,business,EAN HOLDINGS LLC,EAN HOLDINGS
8000000865,2024-11-07 10:16:47,120 W JACKSON BLVD,,09108040*,30 DAY INSTALLATION WARNING - SMRT ST,0,,true,business,INTELLIGENT SYSTEMS SERVICES INC,INTELLIGENT SYSTEMS SERVICES
8000000866,2024-11-07 10:24:11,158 W ADAMS ST,,09108040*,30 DAY INSTALLATION WARNING - SMRT ST,0,,true,individual,,
8000000867,2024-11-07 10:24:14,158 W ADAMS ST,,09108040*,30 DAY INSTALLATION WARNING - SMRT ST,0,,true,business,ZEENA LIMO SERVICE INC LSE,ZEENA LIMO SERVICE
8000000868,2024-11-07 10:24:16,158 W ADAMS ST,,09108040*,30 DAY INSTALLATION WARNING - SMRT ST,0,,true,individual,,
8000000869,2024-11-07 10:24:22,158 W ADAMS ST,,09108040*,30 DAY INSTALLATION WARNING - SMRT ST,0,,true,business,CHICAGO SKYLINE TRANS LLC LSE,CHICAGO SKYLINE TRANS
8000000870,2024-11-07 10:17:34,33 W JACKSON BLVD,,09108040*,30 DAY INSTALLATION WARNING - SMRT ST,0,,true,business,FEDERAL EXPRESS CORP,FEDERAL EXPRESS
8000000871,2024-11-07 10:24:33,172 W ADAMS ST,,09108040*,30 DAY INSTALLATION WARNING - SMRT ST,0,,true,individual,,
8000000872,2024-11-07 10:19:07,11 E JACKSON BLVD,,09108040*,30 DAY INSTALLATION WARNING - SMRT ST,0,,true,business,LAKESIDE BANK LSR,LAKESIDE BANK
8000000873,2024-11-07 10:25:52,400 W ADAMS ST,,09108040*,30 DAY INSTALLATION WARNING - SMRT ST,0,,true,individual,,
8000000874,2024-11-07 10:26:29,454 W ADAMS ST,,09108040*,30 DAY INSTALLATION WARNING - SMRT ST,0,,true,individual,,
8000000875,2024-11-07 10:32:14,1113 W HUBBARD ST,,09108040*,30 DAY INSTALLATION WARNING - SMRT ST,0,,true,business,CHICAGO BEVERAGE SYSTEMS LLC,CHICAGO BEVERAGE SYSTEMS
8000000876,2024-11-07 10:26:36,454 W ADAMS ST,,09108040*,30 DAY INSTALLATION WARNING - SMRT ST,0,,true,business,E & E TAXI CO,E E TAXI
8000000878,2024-11-07 10:35:07,1118 S WABASH AVE,,09108040*,30 DAY INSTALLATION WARNING - SMRT ST,0,,true,individual,,
8000000879,2024-11-07 11:13:30,111 N DEARBORN ST,,09108040*,30 DAY INSTALLATION WARNING - SMRT ST,0,,true,individual,,
8000000881,2024-11-07 11:13:34,121 N DEARBORN ST,,09108040*,30 DAY INSTALLATION WARNING - SMRT ST,0,,true,individual,,
8000000882,2024-11-07 11:13:37,127 N DEARBORN ST,,09108040*,30 DAY INSTALLATION WARNING - SMRT ST,0,,true,individual,,
8000000883,2024-11-07 11:03:35,271 S DEARBORN ST,,09108040*,30 DAY INSTALLATION WARNING - SMRT ST,0,,true,individual,,
8000000884,2024-11-07 10:59:30,848 S WABASH AVE,,09108040*,30 DAY INSTALLATION WARNING - SMRT ST,0,,true,individual,,
8000000885,2024-11-07 10:59:59,815 S WABASH AVE,,09108040*,30 DAY INSTALLATION WARNING - SMRT ST,0,,true,business,ALLTOWN BUS SERVICE INC,ALLTOWN BUS SERVICE
8000000886,2024-11-07 11:23:55,27 E HARRISON ST,,09108040*,30 DAY INSTALLATION WARNING - SMRT ST,0,,true,individual,,
8000000887,2024-11-07 11:02:42,431 S DEARBORN ST,,09108040*,30 DAY INSTALLATION WARNING - SMRT ST,0,,true,individual,,
8000000888,2024-11-07 11:02:43,433 S DEARBORN ST,,09108040*,30 DAY INSTALLATION WARNING - SMRT ST,0,,true,individual,,
8000000889,2024-11-07 11:04:10,13 S DEARBORN ST,,09108040*,30 DAY INSTALLATION WARNING - SMRT ST,0,,true,individual,,
8000000890,2024-11-07 11:24:24,618 S WABASH AVE,,09108040*,30 DAY INSTALLATION WARNING - SMRT ST,0,,true,unknown,,
8000000891,2024-11-07 11:05:18,33 N DEARBORN ST,,09108040*,30 DAY INSTALLATION WARNING - SMRT ST,0,,true,individual,,
8000000892,2024-11-07 11:05:19,33 N DEARBORN ST,,09108040*,30 DAY INSTALLATION WARNING - SMRT ST,0,,true,individual,,
8000000894,2024-11-07 11:24:44,704 S WABASH AVE,,09108040*,30 DAY INSTALLATION WARNING - SMRT ST,0,,true,individual,,
8000000895,2024-11-07 11:24:47,714 S WABASH AVE,,09108040*,30 DAY INSTALLATION WARNING - SMRT ST,0,,true,individual,,
8000000896,2024-11-07 11:24:53,722 S WABASH AVE,,09108040*,30 DAY INSTALLATION WARNING - SMRT ST,0,,true,individual,,
8000000897,2024-11-07 11:24:31,632 S WABASH AVE,,09108040*,30 DAY INSTALLATION WARNING - SMRT ST,0,,true,business,C & C DAIRY INC,C C DAIRY
8000000898,2024-11-07 11:27:03,1132 S WABASH AVE,,09108040*,30 DAY INSTALLATION WARNING - SMRT ST,0,,true,individual,,
8000000899,2024-11-07 11:30:09,23 E JACKSON BLVD,,09108040*,30 DAY INSTALLATION WARNING - SMRT ST,0,,true,individual,,
8000000900,2024-11-07 11:30:41,1149 S WABASH AVE,,09108040*,30 DAY INSTALLATION WARNING - SMRT ST,0,,true,business,AL MAXIMO EXPRESS LLC,AL MAXIMO EXPRESS
8000000901,2024-11-07 11:30:45,1145 S WABASH AVE,,09108040*,30 DAY INSTALLATION WARNING - SMRT ST,0,,true,individual,,
8000000902,2024-11-07 11:30:49,1133 S WABASH AVE,,09108040*,30 DAY INSTALLATION WARNING - SMRT ST,0,,true,business,COMPASS TRANSPORTATION,COMPASS TRANSPORTATION
8000000903,2024-11-07 11:05:35,121 N DEARBORN ST,,09108040*,30 DAY INSTALLATION WARNING - SMRT ST,0,,true,individual,,
8000000904,2024-11-07 11:05:44,138 N DEARBORN ST,,09108040*,30 DAY INSTALLATION WARNING - SMRT ST,0,,true,individual,,
8000000905,2024-11-07 11:06:53,224 N DEARBORN ST,,09108040*,30 DAY INSTALLATION WARNING - SMRT ST,0,,true,individual,,
8000000906,2024-11-07 11:07:06,35 W WACKER DR,,09108040*,30 DAY INSTALLATION WARNING - SMRT ST,0,,true,individual,,
8000000907,2024-11-07 11:15:48,63 E ADAMS ST,,09108040*,30 DAY INSTALLATION WARNING - SMRT ST,0,,true,individual,,
8000000909,2024-11-07 11:42:56,1145 S WABASH AVE,,09108040*,30 DAY INSTALLATION WARNING - SMRT ST,0,,true,individual,,
8000000910,2024-11-07 11:44:36,635 S WABASH AVE,,09108040*,30 DAY INSTALLATION WARNING - SMRT ST,0,,true,individual,,
8000000911,2024-11-07 11:44:38,635 S WABASH AVE,,09108040*,30 DAY INSTALLATION WARNING - SMRT ST,0,,true,individual,,
8000000912,2024-11-07 13:15:49,1100 S WABASH AVE,,09108040*,30 DAY INSTALLATION WARNING - SMRT ST,0,,true,individual,,
8000000913,2024-11-07 13:16:01,1021 S WABASH AVE,,09108040*,30 DAY INSTALLATION WARNING - SMRT ST,0,,true,individual,,
8000000914,2024-11-07 13:25:37,105 N DEARBORN ST,,09108040*,30 DAY INSTALLATION WARNING - SMRT ST,0,,true,individual,,
8000000915,2024-11-07 13:25:38,105 N DEARBORN ST,,09108040*,30 DAY INSTALLATION WARNING - SMRT ST,0,,true,individual,,
8000000916,2024-11-07 13:25:40,111 N DEARBORN ST,,09108040*,30 DAY INSTALLATION WARNING - SMRT ST,0,,true,individual,,
8000000917,2024-11-07 13:25:53,136 N DEARBORN ST,,09108040*,30 DAY INSTALLATION WARNING - SMRT ST,0,,true,business,HERTZ VEHICLES LLC,HERTZ VEHICLES
8000000918,2024-11-07 13:27:15,228 N DEARBORN ST,,09108040*,30 DAY INSTALLATION WARNING - SMRT ST,0,,true,individual,,
8000000919,2024-11-07 13:25:41,114 N DEARBORN ST,,09108040*,30 DAY INSTALLATION WARNING - SMRT ST,0,,true,individual,,
8000000920,2024-11-07 13:57:54,1110 W HUBBARD ST,,09108040*,30 DAY INSTALLATION WARNING - SMRT ST,0,,true,business,AMAZON LOGISTICS INC,AMAZON LOGISTICS
8000000921,2024-11-07 14:04:07,914 W HUBBARD ST,,09108040*,30 DAY INSTALLATION WARNING - SMRT ST,0,,true,individual,,
8000000922,2024-11-07 14:05:31,105 N DEARBORN ST,,09108040*,30 DAY INSTALLATION WARNING - SMRT ST,0,,true,business,AMAZON LOGISTICS INC,AMAZON LOGISTICS
8000000923,2024-11-07 14:05:33,110 N DEARBORN ST,,09108040*,30 DAY INSTALLATION WARNING - SMRT ST,0,,true,individual,,
